id,is_result,value,incoming_cost,layer,pos,channel,is_api
37770,False,0.0000,4.4232,7,0.4040,707,False
37620,False,0.0000,9.3701,7,0.4038,707,False
51824,False,0.0000,4.5297,7,0.4038,707,False
21733,False,0.0000,7.1658,7,0.4040,707,False
4485,False,0.0000,9.0228,7,0.4046,708,False
35642,False,0.0000,6.1701,7,0.4043,708,False
46224,False,0.0000,6.1732,7,0.4042,708,False
52376,False,0.0000,6.2747,7,0.4042,708,False
52249,False,0.0000,6.1694,7,0.4045,708,False
90590,False,0.0000,3.2474,7,0.4046,708,False
98086,False,0.0000,2.3239,7,0.3224,564,False
4626,False,0.0000,6.7825,7,0.3221,564,False
79955,False,0.0000,5.8553,7,0.3227,565,False
79927,False,0.0000,4.8675,7,0.3228,565,False
79958,False,0.0000,7.5885,7,0.3227,565,False
80079,False,0.0000,1.5165,7,0.3229,565,False
107620,False,0.0000,1.0000,7,0.3228,565,False
110810,False,0.0000,6.6771,7,0.3226,565,False
79957,False,0.0000,4.3025,7,0.3233,566,False
112047,False,0.0000,1.0000,7,0.3233,566,False
117097,False,0.0000,4.1957,7,0.3235,566,False
117094,False,0.0000,4.5014,7,0.3233,566,False
117095,False,0.0000,7.3755,7,0.3233,566,False
117096,False,0.0000,1.0867,7,0.3232,566,False
97966,True,127.3870,2.5216,7,0.3237,567,False
86441,True,216.7102,2.6827,7,0.3239,567,False
91108,True,125.9946,9.8099,7,0.3241,567,False
92448,True,124.6905,4.4345,7,0.3238,567,False
118848,False,0.0000,3.3202,7,0.3238,567,False
118891,False,0.0000,1.8799,7,0.3241,567,False
119202,True,116.6427,5.9510,7,0.3238,567,False
32438,True,114.7341,2.5366,7,0.3240,567,False
52937,False,0.0000,3.8472,7,0.5281,925,False
104604,False,0.0000,1.8737,7,0.5284,925,False
86713,False,0.0000,9.8339,7,0.5283,925,False
86724,False,0.0000,2.6871,7,0.5281,925,False
97811,False,0.0000,9.0044,7,0.5284,925,False
106303,False,0.0000,5.5559,7,0.5284,925,False
92632,False,0.0000,8.1801,7,0.5284,925,False
105183,False,0.0000,7.4639,7,0.9500,1664,False
2799,False,0.0000,1.1562,7,0.9502,1664,False
2802,False,0.0000,4.7569,7,0.9500,1664,False
2800,False,0.0000,3.5896,7,0.9500,1664,False
87171,False,0.0000,7.9060,7,0.9502,1664,False
112380,False,0.0000,6.7874,7,0.9500,1664,False
88753,False,0.0000,2.5451,7,0.9501,1664,False
11322,False,0.0000,2.4813,7,0.9517,1667,False
11323,False,0.0000,5.9351,7,0.9517,1667,False
11324,False,0.0000,10.1561,7,0.9520,1667,False
95954,False,0.0000,6.3747,7,0.9518,1667,False
113830,False,0.0000,7.1809,7,0.9520,1667,False
113833,False,0.0000,3.0365,7,0.9520,1667,False
115302,False,0.0000,1.0000,7,0.9519,1667,False
108202,False,0.0000,3.8577,7,0.7279,1275,False
39489,False,0.0000,5.5771,7,0.7279,1275,False
108203,False,0.0000,3.9607,7,0.7278,1275,False
115579,False,0.0000,13.0760,7,0.7280,1275,False
114946,False,0.0000,1.0000,7,0.7282,1275,False
34434,False,0.0000,6.5167,7,0.7282,1275,False
34444,False,0.0000,7.6637,7,0.7279,1275,False
108241,False,0.0000,7.9269,7,0.8634,1512,False
108242,False,0.0000,1.0000,7,0.8634,1512,False
34446,False,0.0000,8.9465,7,0.8635,1512,False
34453,False,0.0000,7.4833,7,0.8635,1512,False
34457,False,0.0000,3.8168,7,0.8631,1512,False
34643,False,0.0000,6.2953,7,0.8634,1512,False
34645,False,0.0000,5.0446,7,0.8635,1512,False
34647,False,0.0000,13.2092,7,0.8633,1512,False
34954,False,0.0000,10.2093,7,0.8655,1516,False
84965,True,224.6504,7.6504,7,0.8656,1516,False
107230,True,221.0435,1.0000,7,0.8654,1516,False
113538,False,0.0000,5.7037,7,0.8656,1516,False
27035,False,0.0000,3.0938,7,0.8654,1516,False
37760,True,243.2961,6.5348,7,0.8656,1516,False
51847,False,0.0000,4.7172,7,0.8658,1516,False
117482,False,0.0000,5.7767,7,0.8652,1515,False
643,False,0.0000,1.0000,7,0.8648,1515,False
90588,False,0.0000,3.4100,7,0.8652,1515,False
90589,False,0.0000,10.6074,7,0.8650,1515,False
109774,False,0.0000,9.6193,7,0.8651,1515,False
109775,False,0.0000,1.1211,7,0.8652,1515,False
110384,False,0.0000,6.2089,7,0.8649,1515,False
86033,False,0.0000,4.0951,7,0.8644,1514,False
86161,False,0.0000,9.5623,7,0.8646,1514,False
119122,False,0.0000,3.3759,7,0.8646,1514,False
119163,False,0.0000,5.4724,7,0.8645,1514,False
52922,False,0.0000,8.5151,7,0.8643,1514,False
52936,False,0.0000,6.0586,7,0.8643,1514,False
89131,False,0.0000,3.8448,7,0.8642,1514,False
83550,False,0.0000,4.7371,7,0.7102,1244,False
111210,False,0.0000,5.3017,7,0.7104,1244,False
111211,False,0.0000,7.2032,7,0.7103,1244,False
111212,False,0.0000,2.2832,7,0.7105,1244,False
83597,False,0.0000,2.2036,7,0.7105,1244,False
83603,False,0.0000,1.0000,7,0.7105,1244,False
111271,False,0.0000,4.3800,7,0.7104,1244,False
49992,False,0.0000,5.9312,7,0.7121,1247,False
111421,False,0.0000,1.0000,7,0.7123,1247,False
49993,False,0.0000,9.9507,7,0.7121,1247,False
50006,False,0.0000,6.4406,7,0.7121,1247,False
111422,False,0.0000,3.5277,7,0.7122,1247,False
52032,False,0.0000,5.0838,7,0.7121,1247,False
14059,False,0.0000,1.0000,7,0.7122,1247,False
53814,False,0.0000,8.3492,7,0.0004,0,False
5992,False,0.0000,4.1000,7,0.0002,0,False
1793,False,0.0000,6.7570,7,0.0001,0,False
53817,False,0.0000,5.7331,7,0.0005,0,False
83467,False,0.0000,4.6340,7,0.0003,0,False
53821,False,0.0000,7.7456,7,0.0002,0,False
43090,False,0.0000,1.7959,7,0.7046,1234,False
88995,False,0.0000,7.4475,7,0.7046,1234,False
46697,False,0.0000,3.9544,7,0.7048,1234,False
105178,False,0.0000,7.9402,7,0.7047,1234,False
94061,False,0.0000,5.0450,7,0.7047,1234,False
106326,False,0.0000,9.7770,7,0.7045,1234,False
27991,True,173.6244,6.9233,7,0.7040,1233,False
112666,True,192.1906,7.7621,7,0.7039,1233,False
13705,True,156.6560,1.0000,7,0.7041,1233,False
112681,True,183.6447,4.3238,7,0.7039,1233,False
113216,False,0.0000,9.8414,7,0.7039,1233,False
113234,False,0.0000,10.3440,7,0.7039,1233,False
105750,False,0.0000,5.3561,7,0.7024,1230,False
85725,False,0.0000,2.3041,7,0.7025,1230,False
105751,False,0.0000,4.7594,7,0.7024,1230,False
105752,False,0.0000,4.8404,7,0.7025,1230,False
90927,False,0.0000,3.5359,7,0.7024,1230,False
87452,False,0.0000,2.3677,7,0.7025,1230,False
97051,False,0.0000,1.0000,7,0.3332,583,False
85609,False,0.0000,6.2840,7,0.3330,583,False
112615,False,0.0000,3.8495,7,0.3329,583,False
85611,False,0.0000,1.0000,7,0.3330,583,False
112642,False,0.0000,4.0756,7,0.3331,583,False
93281,False,0.0000,7.4635,7,0.8110,1420,False
93286,False,0.0000,1.2749,7,0.8106,1420,False
93291,False,0.0000,4.0780,7,0.8106,1420,False
98622,False,0.0000,1.2229,7,0.8106,1420,False
94013,False,0.0000,2.9566,7,0.8109,1420,False
83685,False,0.0000,8.7193,7,0.8116,1421,False
94016,False,0.0000,1.0000,7,0.8106,1420,False
91437,False,0.0000,7.3632,7,0.8112,1421,False
83704,False,0.0000,3.5584,7,0.8112,1421,False
85608,False,0.0000,6.1369,7,0.8113,1421,False
117627,False,0.0000,2.6557,7,0.8113,1421,False
83061,False,0.0000,4.8327,7,0.8112,1421,False
83337,False,0.0000,2.2474,7,0.8114,1421,False
83073,False,0.0000,5.1580,7,0.8108,1420,False
91195,False,0.0000,8.8544,7,0.7362,1289,False
98314,False,0.0000,6.3454,7,0.7362,1289,False
44217,False,0.0000,6.6114,7,0.7362,1289,False
98317,False,0.0000,6.3426,7,0.7360,1289,False
91202,False,0.0000,8.9259,7,0.7360,1289,False
44218,False,0.0000,6.6404,7,0.7361,1289,False
87027,False,0.0000,5.9684,7,0.7361,1289,False
88832,False,0.0000,5.6328,7,0.7358,1289,False
106424,False,0.0000,3.0639,7,0.9466,1658,False
54236,False,0.0000,6.9463,7,0.9466,1658,False
50899,False,0.0000,8.5333,7,0.9466,1658,False
51708,False,0.0000,3.2674,7,0.9468,1658,False
54243,False,0.0000,1.1042,7,0.9467,1658,False
54245,False,0.0000,8.6578,7,0.9468,1658,False
92374,False,0.0000,5.1186,7,0.9464,1658,False
27134,False,0.0000,3.8781,7,0.9461,1657,False
27203,False,0.0000,3.7454,7,0.9462,1657,False
27346,False,0.0000,3.0664,7,0.9461,1657,False
88837,False,0.0000,3.6278,7,0.9456,1656,False
27344,False,0.0000,4.9923,7,0.9462,1657,False
27389,False,0.0000,1.3136,7,0.9459,1657,False
27390,False,0.0000,6.1181,7,0.9462,1657,False
95357,False,0.0000,4.2576,7,0.9454,1656,False
113363,False,0.0000,7.1376,7,0.9456,1656,False
112518,False,0.0000,1.0000,7,0.9453,1656,False
115581,False,0.0000,6.2598,7,0.9455,1656,False
115054,False,0.0000,8.8089,7,0.9454,1656,False
84730,False,0.0000,5.0251,7,0.3474,608,False
16261,False,0.0000,5.1561,7,0.3473,608,False
111102,False,0.0000,11.6387,7,0.3473,608,False
111143,False,0.0000,2.7428,7,0.3474,608,False
92279,False,0.0000,6.4458,7,0.3473,608,False
111808,False,0.0000,3.3757,7,0.3475,608,False
86853,False,0.0000,5.4131,7,0.7935,1390,False
2733,False,0.0000,4.5253,7,0.7936,1390,False
111958,False,0.0000,2.1973,7,0.7936,1390,False
115074,False,0.0000,4.6065,7,0.7934,1390,False
107138,False,0.0000,10.8869,7,0.7936,1390,False
90231,False,0.0000,2.0645,7,0.7938,1390,False
104905,False,0.0000,6.2203,7,0.7939,1390,False
93829,True,191.7459,4.8583,7,0.7932,1389,False
31113,False,0.0000,9.0977,7,0.7929,1389,False
31114,True,179.6022,2.0404,7,0.7931,1389,False
31116,False,0.0000,2.9639,7,0.7932,1389,False
93968,True,191.4316,3.2284,7,0.7933,1389,False
17391,False,0.0000,9.0564,7,0.7931,1389,False
8566,False,0.0000,2.3625,7,0.7924,1388,False
53772,False,0.0000,4.7683,7,0.7926,1388,False
105418,False,0.0000,5.8400,7,0.7925,1388,False
112093,False,0.0000,5.0414,7,0.7926,1388,False
51492,False,0.0000,1.0000,7,0.7924,1388,False
96396,False,0.0000,5.0283,7,0.7926,1388,False
53613,False,0.0000,4.0103,7,0.7926,1388,False
114845,False,0.0000,5.5533,7,0.8079,1415,False
106977,False,0.0000,6.9910,7,0.8081,1415,False
75728,False,0.0000,6.9485,7,0.8078,1415,False
116837,False,0.0000,8.0038,7,0.8078,1415,False
92639,False,0.0000,1.0000,7,0.8079,1415,False
106954,False,0.0000,5.8081,7,0.8078,1415,False
114649,False,0.0000,5.4023,7,0.8080,1415,False
105732,False,0.0000,6.2248,7,0.8061,1412,False
108073,False,0.0000,1.6057,7,0.8061,1412,False
84231,False,0.0000,4.9986,7,0.8061,1412,False
85150,False,0.0000,1.1350,7,0.8060,1412,False
116480,False,0.0000,1.0000,7,0.8061,1412,False
97535,False,0.0000,1.7507,7,0.8061,1412,False
94901,False,0.0000,1.2678,7,0.8068,1413,False
34443,False,0.0000,1.9534,7,0.8068,1413,False
6707,False,0.0000,7.6533,7,0.8069,1413,False
85307,False,0.0000,6.6274,7,0.8067,1413,False
113411,False,0.0000,10.9459,7,0.8067,1413,False
116310,False,0.0000,2.8506,7,0.8069,1413,False
116311,False,0.0000,2.4188,7,0.8068,1413,False
96683,False,0.0000,2.0022,7,0.6430,1126,False
32219,False,0.0000,7.8330,7,0.6429,1126,False
88583,False,0.0000,1.0000,7,0.6430,1126,False
83059,False,0.0000,2.0284,7,0.6429,1126,False
97823,False,0.0000,1.0000,7,0.6431,1126,False
97829,False,0.0000,5.2645,7,0.6431,1126,False
114677,False,0.0000,3.8247,7,0.8004,1402,False
114678,False,0.0000,3.4121,7,0.8004,1402,False
111124,False,0.0000,1.0000,7,0.8006,1402,False
6702,False,0.0000,8.6802,7,0.8007,1402,False
17265,False,0.0000,4.3274,7,0.8006,1402,False
112676,False,0.0000,4.2933,7,0.7999,1401,False
3026,False,0.0000,4.1398,7,0.8000,1401,False
3753,False,0.0000,7.5524,7,0.8001,1401,False
55377,False,0.0000,10.3607,7,0.8001,1401,False
55379,False,0.0000,1.6738,7,0.7998,1401,False
85799,False,0.0000,6.6301,7,0.8000,1401,False
87169,False,0.0000,8.2050,7,0.8001,1401,False
90281,False,0.0000,4.2414,7,0.7994,1400,False
94248,False,0.0000,10.8770,7,0.7994,1400,False
107139,False,0.0000,13.3931,7,0.7995,1400,False
90952,False,0.0000,3.4402,7,0.7994,1400,False
55314,False,0.0000,8.8098,7,0.7995,1400,False
97822,False,0.0000,8.1979,7,0.7992,1400,False
97824,False,0.0000,6.4981,7,0.7993,1400,False
97825,False,0.0000,8.7987,7,0.9049,1585,False
97826,False,0.0000,9.6254,7,0.9050,1585,False
97827,False,0.0000,3.5024,7,0.9048,1585,False
97828,False,0.0000,10.4992,7,0.9048,1585,False
97839,False,0.0000,2.7007,7,0.9051,1585,False
97845,False,0.0000,1.0000,7,0.9050,1585,False
49616,False,0.0000,8.9074,7,0.9048,1585,False
27769,False,0.0000,5.5225,7,0.6345,1111,False
27723,False,0.0000,4.5733,7,0.6343,1111,False
27751,False,0.0000,5.6287,7,0.6344,1111,False
49619,False,0.0000,6.8462,7,0.6345,1111,False
106016,False,0.0000,6.2235,7,0.6342,1111,False
106017,False,0.0000,4.4308,7,0.6345,1111,False
114679,False,0.0000,3.2061,7,0.6345,1111,False
34574,False,0.0000,7.0509,7,0.6331,1109,False
15946,False,0.0000,6.3530,7,0.6332,1109,False
83923,False,0.0000,6.5167,7,0.6333,1109,False
85247,False,0.0000,4.6545,7,0.6335,1109,False
112661,False,0.0000,4.1707,7,0.6332,1109,False
114342,False,0.0000,1.3235,7,0.6332,1109,False
112795,False,0.0000,1.9960,7,0.6331,1109,False
37742,False,0.0000,3.1472,7,0.6328,1108,False
51842,False,0.0000,6.4862,7,0.6327,1108,False
2189,False,0.0000,1.0135,7,0.6329,1108,False
2190,False,0.0000,6.5720,7,0.6325,1108,False
40371,False,0.0000,4.5264,7,0.6328,1108,False
17776,False,0.0000,11.2454,7,0.6326,1108,False
49426,False,0.0000,8.3109,7,0.6325,1108,False
54046,False,0.0000,7.8312,7,0.6329,1108,False
75725,False,0.0000,5.0131,7,0.6302,1104,False
76133,False,0.0000,8.6607,7,0.6306,1104,False
110601,False,0.0000,1.0000,7,0.6306,1104,False
110838,False,0.0000,2.6050,7,0.6303,1104,False
110998,False,0.0000,7.3248,7,0.6303,1104,False
51386,False,0.0000,3.2383,7,0.6305,1104,False
51387,False,0.0000,5.1476,7,0.6304,1104,False
51494,False,0.0000,4.9903,7,0.6306,1104,False
51495,False,0.0000,6.0388,7,0.6307,1104,False
51496,False,0.0000,5.5251,7,0.6316,1106,False
86032,False,0.0000,2.4767,7,0.6314,1106,False
81768,False,0.0000,3.6951,7,0.6315,1106,False
85800,False,0.0000,7.8579,7,0.6316,1106,False
86446,False,0.0000,5.3771,7,0.6317,1106,False
87170,False,0.0000,6.5946,7,0.6316,1106,False
96226,False,0.0000,3.9453,7,0.6317,1106,False
96236,True,132.0700,4.4496,7,0.1195,209,False
98126,True,124.8530,6.2343,7,0.1194,209,False
107259,True,135.3011,7.3493,7,0.1194,209,False
90938,False,0.0000,8.1685,7,0.1195,209,False
833,False,0.0000,2.0207,7,0.1194,209,False
97831,True,143.2891,2.1751,7,0.1197,209,False
4016,False,0.0000,1.9022,7,0.2623,459,False
4316,False,0.0000,7.8164,7,0.2623,459,False
50022,False,0.0000,2.6516,7,0.2621,459,False
2894,False,0.0000,2.0463,7,0.2624,459,False
51009,False,0.0000,7.2535,7,0.2622,459,False
54362,False,0.0000,3.8487,7,0.2621,459,False
2895,False,0.0000,4.9181,7,0.2622,459,False
37741,True,228.7183,6.3465,7,0.4508,789,False
10184,False,0.0000,10.6500,7,0.4510,790,False
18157,False,0.0000,6.0446,7,0.4512,790,False
3764,False,0.0000,4.5192,7,0.4512,790,False
97837,False,0.0000,2.2493,7,0.4513,790,False
55280,False,0.0000,3.9215,7,0.4499,788,False
55282,True,256.9702,4.0430,7,0.4507,789,False
55284,False,0.0000,3.7333,7,0.4505,789,False
88528,False,0.0000,1.0000,7,0.4507,789,False
92629,True,362.3643,1.0000,7,0.4506,789,False
86802,False,0.0000,4.9357,7,0.4508,789,False
89155,True,268.0764,3.5822,7,0.4506,789,False
81742,False,0.0000,5.6370,7,0.4514,790,False
54356,False,0.0000,4.4319,7,0.4522,792,False
50627,False,0.0000,3.1903,7,0.4525,792,False
50784,False,0.0000,1.7232,7,0.4524,792,False
51261,False,0.0000,2.8481,7,0.4523,792,False
110901,False,0.0000,6.3327,7,0.4522,792,False
88209,False,0.0000,2.9676,7,0.4526,792,False
114176,False,0.0000,8.0364,7,0.6451,1130,False
88210,False,0.0000,7.6006,7,0.6452,1130,False
88211,False,0.0000,4.3647,7,0.6454,1130,False
97838,True,127.8731,5.2854,7,0.6453,1130,False
93277,False,0.0000,8.3224,7,0.6453,1130,False
89389,True,147.5587,7.9709,7,0.6454,1130,False
93986,False,0.0000,4.2149,7,0.6446,1129,False
97903,False,0.0000,8.0753,7,0.6446,1129,False
52149,False,0.0000,4.6977,7,0.6445,1129,False
95341,False,0.0000,5.8125,7,0.6447,1129,False
49894,False,0.0000,1.0000,7,0.6448,1129,False
52151,False,0.0000,4.9551,7,0.6447,1129,False
94473,False,0.0000,4.8344,7,0.8979,1573,False
81873,False,0.0000,1.0000,7,0.8981,1573,False
110745,False,0.0000,4.6547,7,0.8979,1573,False
81877,False,0.0000,2.0670,7,0.8981,1573,False
81878,False,0.0000,11.0038,7,0.8981,1573,False
97840,False,0.0000,5.7556,7,0.8982,1573,False
81879,False,0.0000,3.2272,7,0.8982,1573,False
80496,False,0.0000,1.0000,7,0.8977,1572,False
88354,False,0.0000,1.0000,7,0.8974,1572,False
7597,False,0.0000,8.9018,7,0.8973,1572,False
97841,False,0.0000,3.7468,7,0.8977,1572,False
97842,False,0.0000,1.0000,7,0.8974,1572,False
97843,False,0.0000,6.5090,7,0.8974,1572,False
97844,False,0.0000,9.5482,7,0.8974,1572,False
87818,False,0.0000,6.6011,7,0.8974,1572,False
88205,False,0.0000,4.6701,7,0.8971,1571,False
88206,False,0.0000,3.0301,7,0.8970,1571,False
88207,False,0.0000,1.4229,7,0.8968,1571,False
89479,False,0.0000,6.5292,7,0.8970,1571,False
49615,False,0.0000,4.6289,7,0.8968,1571,False
49617,False,0.0000,4.1121,7,0.8972,1571,False
49618,False,0.0000,3.7935,7,0.8971,1571,False
114254,False,0.0000,6.6955,7,0.3637,637,False
113241,False,0.0000,5.9963,7,0.3639,637,False
49621,False,0.0000,1.7805,7,0.3638,637,False
112520,False,0.0000,9.7216,7,0.3637,637,False
54721,False,0.0000,7.7311,7,0.3632,636,False
115580,False,0.0000,2.7138,7,0.3637,637,False
21717,False,0.0000,2.3413,7,0.3633,636,False
21718,False,0.0000,6.8976,7,0.3634,636,False
111910,False,0.0000,1.8765,7,0.3634,636,False
34341,False,0.0000,3.3802,7,0.3631,636,False
78111,False,0.0000,8.8763,7,0.7456,1306,False
82808,False,0.0000,7.0522,7,0.7459,1306,False
34680,False,0.0000,3.4796,7,0.7455,1306,False
82819,False,0.0000,6.9943,7,0.7459,1306,False
34872,False,0.0000,6.4821,7,0.7458,1306,False
92440,True,182.2147,3.1420,7,0.7451,1305,False
8552,False,0.0000,5.3984,7,0.7452,1305,False
93054,False,0.0000,7.2009,7,0.7451,1305,False
8553,True,172.1280,1.5972,7,0.7452,1305,False
98390,True,201.1268,6.0130,7,0.7450,1305,False
34987,False,0.0000,1.7539,7,0.7450,1305,False
15909,False,0.0000,3.4098,7,0.7446,1304,False
6304,False,0.0000,6.6135,7,0.7448,1304,False
6582,False,0.0000,5.5290,7,0.7446,1304,False
17264,False,0.0000,4.7446,7,0.7444,1304,False
85145,False,0.0000,1.3375,7,0.7445,1304,False
83925,False,0.0000,8.0569,7,0.7444,1304,False
23862,False,0.0000,6.1519,7,0.7444,1304,False
96858,False,0.0000,10.2345,7,0.9762,1710,False
24081,False,0.0000,4.7620,7,0.9762,1710,False
115669,False,0.0000,5.3207,7,0.9765,1710,False
115672,False,0.0000,5.0753,7,0.9765,1710,False
115681,False,0.0000,9.9391,7,0.9763,1710,False
47981,False,0.0000,7.9716,7,0.9750,1708,False
115320,False,0.0000,7.6379,7,0.9750,1708,False
111763,False,0.0000,3.1564,7,0.9753,1708,False
111764,False,0.0000,7.4269,7,0.9752,1708,False
80807,False,0.0000,9.0847,7,0.9751,1708,False
114714,False,0.0000,5.4615,7,0.9752,1708,False
97599,False,0.0000,11.2785,7,0.0015,2,False
88815,False,0.0000,12.4238,7,0.0015,2,False
88950,False,0.0000,5.4136,7,0.0015,2,False
97594,False,0.0000,5.8925,7,0.0013,2,False
115684,False,0.0000,10.2457,7,0.0013,2,False
115693,False,0.0000,6.3011,7,0.0016,2,False
115696,False,0.0000,9.7838,7,0.0030,5,False
115705,False,0.0000,3.4483,7,0.0031,5,False
115708,False,0.0000,4.1308,7,0.0030,5,False
115717,False,0.0000,5.6521,7,0.0029,5,False
115720,False,0.0000,12.1319,7,0.0032,5,False
115729,False,0.0000,4.7539,7,0.0031,5,False
47599,False,0.0000,13.0715,7,0.0030,5,False
21011,False,0.0000,11.7313,7,0.0025,4,False
115732,False,0.0000,2.5654,7,0.0024,4,False
115741,False,0.0000,3.3346,7,0.0026,4,False
115744,False,0.0000,6.5806,7,0.0024,4,False
115753,False,0.0000,4.8111,7,0.0028,4,False
115756,False,0.0000,4.3231,7,0.0025,4,False
115765,False,0.0000,4.3549,7,0.0018,3,False
115768,False,0.0000,3.9951,7,0.0018,3,False
115777,False,0.0000,5.7120,7,0.0022,3,False
115780,False,0.0000,4.7099,7,0.0022,3,False
115789,False,0.0000,7.2362,7,0.0019,3,False
115792,False,0.0000,4.9915,7,0.0021,3,False
54746,False,0.0000,6.7240,7,0.5523,967,False
54790,False,0.0000,9.2800,7,0.5522,967,False
13543,False,0.0000,6.2388,7,0.5521,967,False
21864,False,0.0000,10.0592,7,0.5522,967,False
54793,False,0.0000,8.1532,7,0.5521,967,False
73317,False,0.0000,7.1140,7,0.5524,967,False
115801,False,0.0000,1.9500,7,0.5523,967,False
115804,False,0.0000,3.7369,7,0.5524,967,False
113025,False,0.0000,4.6248,7,0.5534,969,False
113027,False,0.0000,10.3007,7,0.5535,969,False
112863,False,0.0000,9.6938,7,0.5531,969,False
113034,False,0.0000,7.6301,7,0.5536,969,False
113067,False,0.0000,1.2029,7,0.5532,969,False
81493,False,0.0000,8.0021,7,0.4568,800,False
115813,False,0.0000,2.5475,7,0.4568,800,False
115816,False,0.0000,4.3535,7,0.4567,800,False
115825,False,0.0000,3.0312,7,0.4569,800,False
115828,False,0.0000,2.9620,7,0.4568,800,False
115837,False,0.0000,5.6248,7,0.4569,800,False
118226,False,0.0000,2.5174,7,0.4588,803,False
115840,False,0.0000,9.3741,7,0.4582,802,False
115849,False,0.0000,3.1605,7,0.4578,802,False
115852,False,0.0000,6.4665,7,0.4581,802,False
115861,False,0.0000,7.8902,7,0.4581,802,False
115864,False,0.0000,7.8770,7,0.4583,802,False
115873,False,0.0000,1.6064,7,0.4580,802,False
117309,False,0.0000,2.7869,7,0.6934,1214,False
117310,False,0.0000,3.2013,7,0.6932,1214,False
115876,False,0.0000,1.0384,7,0.6933,1214,False
115885,False,0.0000,2.9413,7,0.6930,1214,False
115888,False,0.0000,9.4884,7,0.6933,1214,False
115897,False,0.0000,1.0000,7,0.6933,1214,False
16504,False,0.0000,2.2353,7,0.6921,1212,False
49753,False,0.0000,7.0348,7,0.6921,1212,False
115900,True,145.9570,8.6708,7,0.6922,1212,False
115909,False,0.0000,1.0000,7,0.6923,1212,False
115912,False,0.0000,2.1020,7,0.6920,1212,False
115921,True,168.4411,3.1971,7,0.6922,1212,False
116707,False,0.0000,8.2039,7,0.0106,18,False
114264,False,0.0000,4.8515,7,0.0103,18,False
115924,False,0.0000,1.0000,7,0.0104,18,False
115933,False,0.0000,7.1053,7,0.0106,18,False
115936,False,0.0000,8.2202,7,0.0108,18,False
115945,False,0.0000,3.4042,7,0.0103,18,False
115948,False,0.0000,6.6884,7,0.0104,18,False
115957,False,0.0000,9.3286,7,0.0112,19,False
115960,False,0.0000,6.9365,7,0.0112,19,False
115969,False,0.0000,3.0410,7,0.0110,19,False
115972,False,0.0000,1.0000,7,0.0110,19,False
115981,False,0.0000,4.0626,7,0.0111,19,False
115984,False,0.0000,7.2978,7,0.0112,19,False
115993,False,0.0000,12.1805,7,0.0113,19,False
115996,False,0.0000,2.0528,7,0.0111,19,False
84552,False,0.0000,6.3517,7,0.0119,20,False
85001,False,0.0000,6.0257,7,0.0116,20,False
116005,False,0.0000,4.9371,7,0.0117,20,False
116008,False,0.0000,6.2773,7,0.0115,20,False
116017,False,0.0000,2.5440,7,0.0118,20,False
116020,False,0.0000,1.3681,7,0.0119,20,False
116029,False,0.0000,10.6265,7,0.0123,21,False
116032,False,0.0000,1.5917,7,0.0121,21,False
116041,False,0.0000,3.3548,7,0.0123,21,False
116044,False,0.0000,5.8764,7,0.0121,21,False
116053,False,0.0000,8.5282,7,0.0124,21,False
116056,False,0.0000,9.8201,7,0.0122,21,False
116065,False,0.0000,3.7323,7,0.0950,166,False
38544,False,0.0000,9.1894,7,0.0949,166,False
116068,False,0.0000,1.0000,7,0.0934,163,False
116077,False,0.0000,6.7323,7,0.0935,163,False
116080,False,0.0000,5.3397,7,0.0934,163,False
116089,False,0.0000,3.2227,7,0.0934,163,False
38551,False,0.0000,5.1599,7,0.0952,166,False
38567,False,0.0000,7.0358,7,0.0943,165,False
116092,False,0.0000,3.4690,7,0.0943,165,False
116101,False,0.0000,4.7960,7,0.0943,165,False
116104,False,0.0000,6.3061,7,0.0945,165,False
116113,False,0.0000,6.6535,7,0.0944,165,False
116116,False,0.0000,4.0811,7,0.0945,165,False
116125,False,0.0000,3.4702,7,0.0946,165,False
116128,False,0.0000,11.2254,7,0.0934,163,False
116137,False,0.0000,2.0597,7,0.0934,163,False
116140,False,0.0000,1.3406,7,0.0932,163,False
116149,False,0.0000,6.3872,7,0.0940,164,False
116152,True,145.1845,7.8408,7,0.0940,164,False
116161,False,0.0000,1.0000,7,0.0940,164,False
116164,False,0.0000,6.1364,7,0.0938,164,False
116173,True,142.9978,5.7589,7,0.0937,164,False
116176,True,196.0570,4.9040,7,0.0940,164,False
18545,False,0.0000,9.0655,7,0.4637,812,False
116185,False,0.0000,2.7284,7,0.4637,812,False
116188,False,0.0000,4.3411,7,0.4636,812,False
116197,False,0.0000,1.0941,7,0.4638,812,False
116200,False,0.0000,5.0411,7,0.4639,812,False
116209,False,0.0000,3.8345,7,0.4635,812,False
91216,False,0.0000,7.2336,7,0.4634,811,False
94151,False,0.0000,5.4977,7,0.4633,811,False
116212,False,0.0000,3.6534,7,0.4631,811,False
113445,False,0.0000,8.2293,7,0.4630,811,False
27750,False,0.0000,4.9078,7,0.4633,811,False
37728,False,0.0000,5.3530,7,0.4637,812,False
51806,False,0.0000,3.0372,7,0.7010,1228,False
21726,False,0.0000,3.5269,7,0.7013,1228,False
35643,False,0.0000,1.6366,7,0.7010,1228,False
43862,False,0.0000,6.7250,7,0.7013,1228,False
53918,False,0.0000,1.1707,7,0.7013,1228,False
55194,False,0.0000,3.1795,7,0.7013,1228,False
